Date,Open,High,Low,Close,Volume,Adjusted,Symbol,Returns,Log_Returns
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070313,66905100,131.46682739257813,AAPL,0.0029779174707672425,0.002973492257638755
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,66015800,131.1447296142578,AAPL,-0.0024495385099801677,-0.0024525435377266216
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,107760100,130.3543243408203,AAPL,-0.006027216030005735,-0.006045453012287637
2021-04-29,136.47000122070313,137.07000732421875,132.4499969482422,133.47999572753906,151101000,130.2567138671875,AAPL,-7.486607437100332e-4,-7.489411301162342e-4
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,109839500,128.28550720214844,AAPL,-0.015133271488823692,-0.01524894796793664
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,75135100,129.3394012451172,AAPL,0.008215324183090138,0.008181762097687896
2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,137564700,124.76268005371094,AAPL,-0.03538550663637627,-0.036026746202395626
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070313,128.10000610351563,84000900,125.00665283203125,AAPL,0.001955476201629653,0.0019535667468990143
2021-05-06,127.88999938964844,129.75,127.12999725341797,129.74000549316406,78128300,126.60706329345703,AAPL,0.012802492673756624,0.012721233575516806
2021-05-07,130.85000610351563,131.25999450683594,129.47999572753906,130.2100067138672,78973300,127.28155517578125,AAPL,0.0036226391305948353,0.003616093177779508
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,88071200,123.9970703125,AAPL,-0.025804531652698682,-0.026143309286186855
2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,126142800,123.07823181152344,AAPL,-0.007410286348592182,-0.007437878917544822
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,112172300,120.00885009765625,AAPL,-0.024938503119017096,-0.025254736249268578
2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070313,105861300,122.15937805175781,AAPL,0.017919724996269818,0.017761059416186227
2021-05-14,126.25,127.88999938964844,125.8499984741211,127.44999694824219,81918000,124.58358764648438,AAPL,0.019844728361323043,0.019650388611717078
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,74244600,123.43012237548828,AAPL,-0.009258535374112115,-0.009301662012151579
2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,63342900,122.04207611083984,AAPL,-0.011245729046459794,-0.011309440361142285
2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,92612000,121.88567352294922,AAPL,-0.0012815060846637313,-0.0012823279157823085
2021-05-20,125.2300033569336,127.72000122070313,125.0999984741211,127.30999755859375,76857100,124.4467544555664,AAPL,0.021012070461853397,0.02079436130838979
2021-05-21,127.81999969482422,128,125.20999908447266,125.43000030517578,79295400,122.60902404785156,AAPL,-0.014767082628783415,-0.014877201427072332
2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,63092900,124.24147033691406,AAPL,0.013314184524293596,0.013226329720446916
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,72009500,124.04597473144531,AAPL,-0.001573540130945863,-0.001574779445462458
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,56575900,123.9970703125,AAPL,-3.940350760958447e-4,-3.941127283155435e-4
2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,94625600,122.46241760253906,AAPL,-0.012376820762394549,-0.012454051517594754
2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,71311100,121.80746459960938,AAPL,-0.0053480058706388885,-0.00536235764582328
2021-06-01,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,67637100,121.48490142822266,AAPL,-0.002648277260559404,-0.002651790150224999
2021-06-02,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,59278900,122.24736022949219,AAPL,0.006276140867059702,0.006256527914626482
2021-06-03,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,76229200,120.76155090332031,AAPL,-0.012154139395007181,-0.012228604938742515
2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,75169300,123.05867004394531,AAPL,0.019022166559056017,0.018843507251345516
2021-06-07,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,71057600,123.06847381591797,AAPL,7.945139629011068e-5,7.944824019504792e-5
2021-06-08,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,74403800,123.8895492553711,AAPL,0.006671932706195899,0.006649773870081374
2021-06-09,127.20999908447266,127.75,126.5199966430664,127.12999725341797,56877900,124.27078247070313,AAPL,0.0030771610874385574,0.0030724363173638206
2021-06-10,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,71186400,123.27371215820313,AAPL,-0.008023257021182567,-0.00805561654989767
2021-06-11,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,53522400,124.4858627319336,AAPL,0.009832668763525069,0.009784642636074163
2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,96906500,127.54541778564453,AAPL,0.024577913552578632,0.024280736124883233
2021-06-15,129.94000244140625,130.60000610351563,129.38999938964844,129.63999938964844,62746300,126.72432708740234,AAPL,-0.006437740384699719,-0.0064585520032784
2021-06-16,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,91815000,127.22289276123047,AAPL,0.00393392864267986,0.003926210979266916
2021-06-17,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,96721700,128.8260040283203,AAPL,0.01260084107996825,0.012522111167555784
2021-06-18,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,108953300,127.52588653564453,AAPL,-0.010091711359132217,-0.010142977881138769
2021-06-21,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,79663300,129.32449340820313,AAPL,0.014103911108376813,0.014005376356881254
2021-06-22,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,74783600,130.96670532226563,AAPL,0.01269835704481436,0.012618409003462321
2021-06-23,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,60214200,130.6930389404297,AAPL,-0.0020898551143879633,-0.002092041908841114
2021-06-24,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,68711000,130.40957641601563,AAPL,-0.0021689849869261733,-0.00217134064173261
2021-06-25,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,70783700,130.11630249023438,AAPL,-0.0022487298067814855,-0.0022512619965060023
2021-06-28,133.41000366210938,135.25,133.35000610351563,134.77999877929688,62111300,131.74876403808594,AAPL,0.012546000760933373,0.012467951816820925
2021-06-29,134.8000030517578,136.49000549316406,134.35000610351563,136.3300018310547,64556100,133.26385498046875,AAPL,0.01150024533162337,0.011434620168019558
2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,63261400,133.87974548339844,AAPL,0.0046211756352297715,0.0046105307849875245
2021-07-01,136.60000610351563,137.3300018310547,135.75999450683594,137.27000427246094,52485800,134.18272399902344,AAPL,0.0022634166427969575,0.00226085897400062
2021-07-02,137.89999389648438,140,137.75,139.9600067138672,78852600,136.81222534179688,AAPL,0.019596432998333618,0.01940689508131225
2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,108181800,138.8258819580078,AAPL,0.01471847284778421,0.014611207368077129
2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,104911600,141.31858825683594,AAPL,0.017955238523058425,0.017795947144979396
2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,105575500,140.01849365234375,AAPL,-0.009199707848613231,-0.00924228650283921
2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,99890800,141.84640502929688,AAPL,0.013054977977341274,0.0129704962295284
2021-07-12,146.2100067138672,146.32000732421875,144,144.5,76299700,141.2501678466797,AAPL,-0.004203711720665843,-0.004212572156644889
2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,100827100,142.364501953125,AAPL,0.007889269132515139,0.007858311563922202
2021-07-14,148.10000610351563,149.57000732421875,147.67999267578125,149.14999389648438,127050800,145.79551696777344,AAPL,0.02410048421824846,0.023814650922352156
2021-07-15,149.24000549316406,150,147.08999633789063,148.47999572753906,106820300,145.14065551757813,AAPL,-0.004492109932034701,-0.004502229775527329
2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,93251400,143.09762573242188,AAPL,-0.014075945568625759,-0.014175951249266395
2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,121434600,139.24624633789063,AAPL,-0.02691442351139771,-0.027283249493411783
2021-07-20,143.4600067138672,147.10000610351563,142.9600067138672,146.14999389648438,96350000,142.86300659179688,AAPL,0.025974005107115204,0.025642410274702807
2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,74993500,142.12989807128906,AAPL,-0.005131714206784111,-0.005144926673252077
2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,77338200,143.49844360351563,AAPL,0.009628674099327375,0.009582613846949351
2021-07-23,147.5500030517578,148.72000122070313,146.9199981689453,148.55999755859375,71447400,145.2188262939453,AAPL,0.011989063148829839,0.011917763641687975
2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,72434100,145.63917541503906,AAPL,0.0028945068769317427,0.0028903258579504668
2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,104818600,143.46908569335938,AAPL,-0.014900336524955581,-0.01501246173558133
